source,kind,id,category,adqa,clip_top3,word_count,sentence_count,experience_severity,anticipation_spoiler,frame_dump_list,uncertain_inference,timing_sequence,snippet
videoa11y,professional_ad,54s2722ZB5I_000013_000023,How-to & Instructional,,,62,4,0,0,0,0,0,"In a dance studio, a group of young girls practices a dance routine. They face a large mirror, following the guidance of their instructor. The girls wear colorful dance outfits and black top hats, moving in unison as the"
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap0,How-to & Instructional,,,16,1,0,0,0,0,0,A group of little girls are practicing their dance skills at the direction of the instructor.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap1,How-to & Instructional,,,13,1,0,0,0,0,0,A group of young girls practice a dance routine in a dance studio.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap2,How-to & Instructional,,,11,1,0,0,0,0,0,Young girls perform a dance as a group in a hall.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap3,How-to & Instructional,,,15,1,0,0,0,0,0,A group of girls perform a dance in front of a mirror in a studio.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap4,How-to & Instructional,,,14,1,0,0,0,0,0,A group of young girls in dance class face a mirror to practice choreography.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap5,How-to & Instructional,,,16,1,0,0,0,0,0,A bunch of little girls engaging in a dance exercise under the instructions of their trainers.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap6,How-to & Instructional,,,13,1,0,0,0,0,0,A group of young girls perform a line dance inside a dance studio.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap7,How-to & Instructional,,,12,1,0,0,0,0,0,A group of girls participate in dance practice while wearing top hats.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap8,How-to & Instructional,,,15,1,0,0,0,0,0,Little girls in dance clothes and top hats practice a dance in a dance studio.
vatex,crowd_caption,54s2722ZB5I_000013_000023#cap9,How-to & Instructional,,,13,1,0,0,0,0,0,a little girls in black hat are practicing moves in a dance studio.
videoa11y,professional_ad,5_xXj3SAX68_000117_000127,Food & Cooking,,,61,4,1,0,0,0,1,"In a cozy kitchen, a woman in a red apron stands at the stove. She is demonstrating a cooking technique, using a slotted spoon to transfer green vegetables from a pot of boiling water into an ice bath. The vegetables are"
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap0,Food & Cooking,,,15,1,0,0,0,0,0,A lady was cooking something in the bowl and transfer that stuff on another bowl
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap1,Food & Cooking,,,15,1,0,0,0,0,0,A woman is standing at the range removing vegetables from a pot into a colander.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap2,Food & Cooking,,,14,1,0,0,0,0,0,A woman uses a slotted spoon to scoop vegetables out of an ice bath.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap3,Food & Cooking,,,14,1,0,0,0,0,0,The food is being removed from the ice bath and put into a colander.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap4,Food & Cooking,,,16,1,0,0,0,0,0,A woman scoops green leaves out of a bowl of water that is on the stove.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap5,Food & Cooking,,,17,1,0,0,0,0,0,A woman in a home kitchen is demonstrating and explaining a cooking procedure for a food dish.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap6,Food & Cooking,,,16,1,0,0,0,0,0,A woman is speaking and removes vegetables from a bowl and puts them in a colander.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap7,Food & Cooking,,,13,1,0,0,0,0,0,A woman prepares vegetables in an ice bath and collander in the kitchen.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap8,Food & Cooking,,,12,1,0,0,0,0,0,A lady showing you how to cook food on her cooking channel.
vatex,crowd_caption,5_xXj3SAX68_000117_000127#cap9,Food & Cooking,,,14,1,0,0,0,0,0,A woman has a unique method for how she cooks greens in her kitchen
videoa11y,professional_ad,HxY32wNVydo_000051_000061,How-to & Instructional,,,51,4,0,0,0,0,0,"A young man in a purple sweatshirt stands in a room with teal walls, holding a flute. He plays a series of notes, demonstrating different scales. Occasionally, he pauses to make brief comments about the music. His expres"
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap0,How-to & Instructional,,,12,1,0,0,0,0,0,There is a young man wearing a purple sweatshirt playing the flute.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap1,How-to & Instructional,,,19,1,0,0,0,0,0,A man is playing the flute and looks bored out of his mind as he calls out A major.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap2,How-to & Instructional,,,16,1,1,1,0,0,0,"A young man plays a few notes on a flute, pauses, and prepares to play again"
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap3,How-to & Instructional,,,11,1,1,0,0,0,1,A young man holds a flute and then starts playing music.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap4,How-to & Instructional,,,11,1,0,0,0,0,0,A man plays through a couple of scales on a flute.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap5,How-to & Instructional,,,12,1,0,0,0,0,0,"A man is playing the flute and shows different notes on it,"
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap6,How-to & Instructional,,,8,1,0,0,0,0,0,A teenage male playing notes on a flute.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap7,How-to & Instructional,,,11,1,0,0,0,0,0,a person plays their flute while they are looking at music
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap8,How-to & Instructional,,,11,1,0,0,0,0,0,A young man plays the flute and makes a brief comment.
vatex,crowd_caption,HxY32wNVydo_000051_000061#cap9,How-to & Instructional,,,14,1,1,0,0,1,0,"A man who appears to be wearing an EMT hoodie, is demonstrating the flute."
videoa11y,professional_ad,MvEYXfJCd-4_000061_000071,Pets & Animals,,,44,4,0,0,0,0,0,"A woman opens a door, and a dog eagerly runs inside. The woman walks through the room, with the dog following closely. They move in and out of the doorway, creating a playful scene. Soft music plays in the background, ad"
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap0,Pets & Animals,,,14,1,0,0,0,0,0,A door opens and a dog runs to a woman and is following her.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap1,Pets & Animals,,,10,1,0,0,0,0,0,A woman and her dog walk around inside a home.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap2,Pets & Animals,,,16,1,0,0,0,0,0,A dog walks in a room and a woman walks out with the dogs following her.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap3,Pets & Animals,,,18,1,0,0,0,0,0,A woman walks into a room and interacts with her dog while music is playing in the background
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap4,Pets & Animals,,,23,1,1,0,0,0,1,"A person opens a door and a dog walks into the room, then the person walks out and the dog follows and waits"
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap5,Pets & Animals,,,13,1,0,0,0,0,0,A dog is following a young woman in and out of a door.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap6,Pets & Animals,,,12,1,0,0,0,0,0,The lady opens the door  for the dog who is waiting outside.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap7,Pets & Animals,,,11,1,0,0,0,0,0,A lady walks out of a room and a dog follows.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap8,Pets & Animals,,,13,1,0,0,0,0,0,A person opens and interior door and walks through it followed by dogs.
vatex,crowd_caption,MvEYXfJCd-4_000061_000071#cap9,Pets & Animals,,,15,1,1,0,0,0,1,A dog runs into the bedroom and then a girl walks out and then in.
videoa11y,professional_ad,q9fj-Qzpgyc_000058_000068,Health & Wellness,,,35,2,0,0,0,0,0,"In a brightly decorated room, a young woman with red-highlighted hair and a black top struggles to breathe. She quickly picks up an inhaler and uses it, taking deep breaths to regain her composure."
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap0,Health & Wellness,,,10,1,0,0,0,0,0,A young woman breaths with difficulty and uses and inhaler.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap1,Health & Wellness,,,11,1,0,0,0,0,0,A lady who is asthmatic inhaling her inhaler in her room
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap2,Health & Wellness,,,14,1,0,0,0,0,0,A girl with ponytails is trying to catch her breath while using an inhaler.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap3,Health & Wellness,,,10,1,0,0,0,0,0,a girl with red highlights is taking an asthma inhaler.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap4,Health & Wellness,,,12,1,0,0,0,0,0,A young girl is having an asthma attack and uses an inhaler.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap5,Health & Wellness,,,10,1,0,0,0,0,0,A woman is having trouble breathing and uses her inhaler.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap6,Health & Wellness,,,14,1,0,0,0,0,0,A girl with black top is breathing heavily and taking her inhaler while breathing
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap7,Health & Wellness,,,13,1,0,0,0,0,0,A woman breathing heavily is using picks up an inhaler and uses it.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap8,Health & Wellness,,,12,1,0,0,0,0,0,A woman puts an inhaler up to her mouth and uses it.
vatex,crowd_caption,q9fj-Qzpgyc_000058_000068#cap9,Health & Wellness,,,14,1,0,0,0,0,0,A woman having to take hits off of her inhaler because she can't breathe.
videoa11y,professional_ad,MyD-2PjKi7k_000000_000010,How-to & Instructional,,,57,4,0,0,0,0,0,"In a living room, a man is installing carpet. He uses a knee kicker tool, pressing it with his knee to secure the carpet to the floor. His movements are deliberate and athletic, as he shifts his weight and swings his leg"
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap0,How-to & Instructional,,,12,1,0,0,0,0,0,Man punching and kneeing carpet onto a floor in a living room.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap1,How-to & Instructional,,,20,1,0,0,0,0,0,a guy working on a carpet by nailing it is using a tool and with the help of his knee
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap2,How-to & Instructional,,,13,1,0,0,0,0,0,A man staples carpeting down to a floor while swinging his leg around
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap3,How-to & Instructional,,,10,1,0,0,0,0,0,A carpenter installer stretching a carpet with his knee kicker.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap4,How-to & Instructional,,,12,1,0,0,0,0,0,A person staples a carpet while moving laterally in an athletic fashion.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap5,How-to & Instructional,,,22,1,0,0,0,0,0,A man is on the knees using one knee to hit the back of a machine to secure carpeting on the floor.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap6,How-to & Instructional,,,17,1,0,0,0,0,0,A man staples carpet to the floor and does an odd leg movement at the same time.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap7,How-to & Instructional,,,12,1,0,0,0,0,0,A man is using a tool with his knee to lay carpet.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap8,How-to & Instructional,,,16,1,0,0,0,0,0,A person is slamming his knee against the ground while on the floor of an apartment.
vatex,crowd_caption,MyD-2PjKi7k_000000_000010#cap9,How-to & Instructional,,,17,1,0,0,0,0,0,A man is installing a carpet edge by kicking the edges with their knee using a tool.
videoa11y,professional_ad,3olCkfRrlHw_000056_000066,Film & Animation,,,43,3,0,0,0,0,0,"In a cozy bedroom, a young boy wearing a diaper lies on a large bed. He shifts and mumbles softly, snuggling under a thick blanket. His head rests on a striped pillow as he moves from side to side, appearing sleepy and c"
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap0,Film & Animation,,,16,1,0,0,0,0,0,A boy is laying in bed mumbling as he is curling on top of a pillow.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap1,Film & Animation,,,12,1,0,0,0,0,0,"A boy in a bedroom turns over, whines and speaks to someone."
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap2,Film & Animation,,,15,1,0,0,0,0,0,Sleepy young boy wearing a diaper and laying down on his stomach on a bed.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap3,Film & Animation,,,20,1,0,0,0,0,0,A little kid wearing a diaper  is moving around in a large bed and is covered with a large blanket
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap4,Film & Animation,,,11,1,0,0,0,0,0,A toddler snuggles in bed on a pillow under a blanket.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap5,Film & Animation,,,13,1,0,0,0,0,0,A talking baby in a diaper gets onto a pillow on a bed.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap6,Film & Animation,,,20,1,0,0,0,0,0,A young child is lying on a bed as he moves from one side of the bed to the other.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap7,Film & Animation,,,14,1,0,0,0,0,0,A small child crawls to a pillow and puts his head down on it.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap8,Film & Animation,,,15,1,0,0,0,0,0,Wearing nothing but a diaper a small boy lays down on a bed to sleep.
vatex,crowd_caption,3olCkfRrlHw_000056_000066#cap9,Film & Animation,,,20,1,0,0,0,0,0,In a room a little boy is laying on a bed under the blanket with his head on a pillow.
videoa11y,professional_ad,1kyqKJh3eTc_000048_000058,Sports,,,40,3,0,0,0,0,0,"In a sunlit wooded area, a man carefully balances on a yellow tightrope strung between two trees. The rope is a few feet above the grassy ground. He moves slowly, arms outstretched for balance, as he walks across the rop"
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap0,Sports,,,16,1,0,0,0,0,0,A man is balancing on a tightrope which is only about a foot off the ground.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap1,Sports,,,19,1,0,0,0,0,0,A young man walks on a tightrope that is suspended a few feet above the ground between two trees.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap2,Sports,,,11,1,0,0,0,0,0,A man attempts to walk an improvised tightrope between two trees.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap3,Sports,,,13,1,0,0,0,0,0,A man is balancing and walking on a rope tied to two trees.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap4,Sports,,,12,1,0,0,0,0,0,A person balances while walking on a rope strung above the ground.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap5,Sports,,,11,1,0,0,0,0,0,a person walks across a long rope outside in the daytime
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap6,Sports,,,16,1,0,0,0,0,0,A man is walking on a tightrope that is only a few inches from the ground
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap7,Sports,,,13,1,0,0,0,0,0,A man is slowly and carefully making his way across the tight rope.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap8,Sports,,,11,1,0,0,0,0,0,A man is balancing on a yellow rope tied between trees.
vatex,crowd_caption,1kyqKJh3eTc_000048_000058#cap9,Sports,,,11,1,0,0,0,0,0,A man balances on a tight rope in a wooded area.
videoa11y,professional_ad,t0PjOtOi6_E_000099_000109,Pets & Animals,,,52,3,0,0,0,0,0,"A young child, bundled in a colorful snowsuit, is outside on a snowy day. They are using a large red shovel to clear snow from a path. As they scoop up a pile of snow, they accidentally toss it over their head, causing t"
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap0,Pets & Animals,,,13,1,0,0,0,0,0,"A child is outside shovelling snow, they lose their balance and fall down."
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap1,Pets & Animals,,,18,1,0,0,0,0,0,A young boy is shoveling snow off the ground and picking it up and pouring it on himself.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap2,Pets & Animals,,,14,1,0,0,0,0,0,A young child tries to shovel a walkway and spills it on them self.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap3,Pets & Animals,,,26,1,0,0,0,0,0,"A child out in the snow, scoops up a large amount of snow with a shovel and dumps it over his head, causing him to fall."
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap4,Pets & Animals,,,12,1,0,0,0,0,0,A young boy shovels snow but it lands back in his face.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap5,Pets & Animals,,,18,1,1,0,0,0,1,"A boy pushes a shovel through snow, picks up the shovel, dumps snow on himself then falls down."
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap6,Pets & Animals,,,11,1,0,0,0,0,0,A boy attempting to shovel snow as he walks at home.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap7,Pets & Animals,,,14,1,0,0,0,0,0,A young child is trying to shovel snow and gets it all over him.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap8,Pets & Animals,,,12,1,0,0,0,0,0,A little boy is attempting to shovel snow with a large shovel.
vatex,crowd_caption,t0PjOtOi6_E_000099_000109#cap9,Pets & Animals,,,13,1,0,0,0,0,0,Young boy using a large red shovel to clear snow but falls down.
videoa11y,professional_ad,aRk48WYjBBk_000029_000039,Music,,,47,3,0,0,0,0,0,"Two young girls sit side by side in rocking chairs, dressed in matching red tops and white skirts with polka dots. They hold sheets of music and sing a Christmas carol together. The room is softly lit, creating a cozy at"
