name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin,metric_a,metric_b,blend
pair:disc:cond_clip_adqa|novel:saturation_ratio|product,pair,auc_low_margin,0.4642857142857143,0.266323528460956,0.4,0.022222222222222223,0.1875,0.25,0.4642857142857143,disc:cond_clip_adqa,novel:saturation_ratio,product
pair:disc:adqa_slope|disc:clip_spread_x_tier|max,pair,auc_low_margin,0.4642857142857143,0.9587591057847996,0.3888888888888889,0.08888888888888889,0.359375,0.203125,0.4642857142857143,disc:adqa_slope,disc:clip_spread_x_tier,max
"pair:disc:adqa_slope|disc:product(clip_top3,read_s)|product",pair,auc_low_margin,0.4642857142857143,0.9699472787680933,0.37777777777777777,0.13333333333333333,0.375,0.3125,0.4642857142857143,disc:adqa_slope,"disc:product(clip_top3,read_s)",product
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:diff(story_recall,lex_purity)|product",pair,auc_low_margin,0.4642857142857143,0.7874579420980236,0.4,0.08888888888888889,0.21875,0.28125,0.4642857142857143,"disc:product(need_weighted_clip,gain_vs_cross)","disc:diff(story_recall,lex_purity)",product
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:cond_vt_spread|mean_mm",pair,auc_low_margin,0.4642857142857143,0.7482884647672139,0.4,0.06666666666666667,0.1875,0.3125,0.4642857142857143,"disc:product(need_weighted_clip,gain_vs_cross)",disc:cond_vt_spread,mean_mm
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:cond_vt_spread|product",pair,auc_low_margin,0.4642857142857143,0.7543811777676313,0.4,0.06666666666666667,0.1875,0.3125,0.4642857142857143,"disc:product(need_weighted_clip,gain_vs_cross)",disc:cond_vt_spread,product
pair:disc:gain_x_tier|novel:false_grounding_gap|product,pair,auc_low_margin,0.4642857142857143,0.8502009132137858,0.35555555555555557,0.044444444444444446,0.28125,0.296875,0.4642857142857143,disc:gain_x_tier,novel:false_grounding_gap,product
"pair:disc:diff(story_recall,lex_purity)|disc:spread_over_read(clip_top3)|mean_mm",pair,auc_low_margin,0.4642857142857143,0.44113231952131887,0.37777777777777777,0.2222222222222222,0.1875,0.3125,0.4642857142857143,"disc:diff(story_recall,lex_purity)",disc:spread_over_read(clip_top3),mean_mm
"pair:disc:diff(clip_top3,story_recall)|disc:product(clip_top3,read_s)|abs_diff",pair,auc_low_margin,0.4642857142857143,-0.3359300319389989,0.37777777777777777,0.4222222222222222,0.375,0.40625,0.4642857142857143,"disc:diff(clip_top3,story_recall)","disc:product(clip_top3,read_s)",abs_diff
"pair:disc:diff(story_recall,lex_purity)|disc:product(clip_top3,read_s)|mean_mm",pair,auc_low_margin,0.4642857142857143,0.7417956755094264,0.3111111111111111,0.26666666666666666,0.3125,0.28125,0.4642857142857143,"disc:diff(story_recall,lex_purity)","disc:product(clip_top3,read_s)",mean_mm
pair:clip_top3|disc:lex_x_vt|mean_mm,pair,auc_low_margin,0.4642857142857143,0.7471753379426133,0.35555555555555557,0.24444444444444444,0.25,0.28125,0.4642857142857143,clip_top3,disc:lex_x_vt,mean_mm
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:lex_x_vt|max",pair,auc_low_margin,0.4642857142857143,0.7604682372680064,0.4222222222222222,0.13333333333333333,0.15625,0.3125,0.4642857142857143,"disc:product(need_weighted_clip,gain_vs_cross)",disc:lex_x_vt,max
pair:adqa_v4_score|disc:clip_spread_x_tier|max,pair,auc_low_margin,0.4642857142857143,0.8741418164181068,0.3888888888888889,0.08888888888888889,0.359375,0.203125,0.4642857142857143,adqa_v4_score,disc:clip_spread_x_tier,max
"pair:disc:diff(story_recall,lex_purity)|disc:product(need_max,need_mean)|max",pair,auc_low_margin,0.4642857142857143,0.35023887762040545,0.28888888888888886,0.3333333333333333,0.34375,0.34375,0.4642857142857143,"disc:diff(story_recall,lex_purity)","disc:product(need_max,need_mean)",max
"pair:adqa_v4_score|disc:product(clip_top3,read_s)|product",pair,auc_low_margin,0.4642857142857143,0.9261947985592582,0.37777777777777777,0.13333333333333333,0.375,0.3125,0.4642857142857143,adqa_v4_score,"disc:product(clip_top3,read_s)",product
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:diff(story_recall,lex_purity)|harmonic",pair,auc_low_margin,0.4642857142857143,0.7959480546812907,0.4222222222222222,0.08888888888888889,0.21875,0.28125,0.4642857142857143,"disc:product(need_weighted_clip,gain_vs_cross)","disc:diff(story_recall,lex_purity)",harmonic
pair:disc:gain_x_tier|disc:cond_clip_adqa|product,pair,auc_low_margin,0.4642857142857143,0.8502009132137858,0.35555555555555557,0.044444444444444446,0.28125,0.296875,0.4642857142857143,disc:gain_x_tier,disc:cond_clip_adqa,product
pair:novel:saturation_ratio|novel:marginal_word_value_t3|max,pair,auc_low_margin,0.4642857142857143,-0.046362156957538626,0.28888888888888886,0.13333333333333333,0.09375,0.1875,0.4642857142857143,novel:saturation_ratio,novel:marginal_word_value_t3,max
"pair:disc:product(read_s,extended_seconds_frac)|disc:cond_story_need|mean_mm",pair,auc_low_margin,0.4642857142857143,0.593556088461612,0.4444444444444444,0.28888888888888886,0.40625,0.0625,0.4642857142857143,"disc:product(read_s,extended_seconds_frac)",disc:cond_story_need,mean_mm
"pair:disc:product(vt_consistency,clip_norm)|novel:research_audit_index|max",pair,auc_low_margin,0.4642857142857143,0.3461679895571544,0.15555555555555556,0.15555555555555556,0.0625,0.171875,0.4642857142857143,"disc:product(vt_consistency,clip_norm)",novel:research_audit_index,max
"pair:disc:product(vt_consistency,clip_norm)|disc:spread_x_need(gain_vs_cross)|product",pair,auc_low_margin,0.4642857142857143,0.732453263032359,0.4444444444444444,0.1111111111111111,0.3125,0.21875,0.4642857142857143,"disc:product(vt_consistency,clip_norm)",disc:spread_x_need(gain_vs_cross),product
pair:novel:false_grounding_gap|novel:saturation_ratio|product,pair,auc_low_margin,0.4642857142857143,0.266323528460956,0.4,0.022222222222222223,0.1875,0.25,0.4642857142857143,novel:false_grounding_gap,novel:saturation_ratio,product
pair:disc:lex_spread_proxy|disc:cond_story_need|harmonic,pair,auc_low_margin,0.4642857142857143,0.6237273524699672,0.37777777777777777,0.15555555555555556,0.1875,0.375,0.4642857142857143,disc:lex_spread_proxy,disc:cond_story_need,harmonic
"pair:disc:spread_diff(adqa_v4_score,crit_w)|disc:gain_x_tier|product",pair,auc_low_margin,0.4642857142857143,0.7645016762467859,0.3333333333333333,0.2111111111111111,0.265625,0.375,0.4642857142857143,"disc:spread_diff(adqa_v4_score,crit_w)",disc:gain_x_tier,product
"pair:disc:product(vt_consistency,clip_norm)|disc:spread_over_read(clip_top3)|mean_mm",pair,auc_low_margin,0.4642857142857143,0.6168679590054216,0.17777777777777778,0.2,0.09375,0.28125,0.4642857142857143,"disc:product(vt_consistency,clip_norm)",disc:spread_over_read(clip_top3),mean_mm
"pair:disc:cond_story_need|disc:product(clip_top3,read_s)|mean_mm",pair,auc_low_margin,0.4642857142857143,0.8218928717368744,0.28888888888888886,0.3111111111111111,0.3125,0.34375,0.4642857142857143,disc:cond_story_need,"disc:product(clip_top3,read_s)",mean_mm
pair:disc:clip_spread_x_tier|novel:marginal_word_value_t3|product,pair,auc_low_margin,0.4642857142857143,0.7584167753672225,0.28888888888888886,0.15555555555555556,0.09375,0.25,0.4642857142857143,disc:clip_spread_x_tier,novel:marginal_word_value_t3,product
"pair:disc:ratio(clip_norm,need_mean)|novel:saturation_ratio|harmonic",pair,auc_low_margin,0.4642857142857143,0.44972359465111433,0.4222222222222222,0.022222222222222223,0.15625,0.375,0.4642857142857143,"disc:ratio(clip_norm,need_mean)",novel:saturation_ratio,harmonic
"pair:disc:ratio(clip_norm,need_mean)|disc:product(vt_consistency,clip_norm)|abs_diff",pair,auc_low_margin,0.4642857142857143,0.6992186518922188,0.3333333333333333,0.3111111111111111,0.1875,0.34375,0.4642857142857143,"disc:ratio(clip_norm,need_mean)","disc:product(vt_consistency,clip_norm)",abs_diff
"pair:disc:ratio(clip_norm,need_mean)|disc:spread_x_need(gain_vs_cross)|product",pair,auc_low_margin,0.4642857142857143,0.6779144360824335,0.4222222222222222,0.044444444444444446,0.25,0.28125,0.4642857142857143,"disc:ratio(clip_norm,need_mean)",disc:spread_x_need(gain_vs_cross),product
"pair:disc:product(clip_top3,read_s)|disc:lex_x_vt|mean_mm",pair,auc_low_margin,0.4642857142857143,0.8135245079519173,0.35555555555555557,0.35555555555555557,0.375,0.34375,0.4642857142857143,"disc:product(clip_top3,read_s)",disc:lex_x_vt,mean_mm
pair:novel:comprehension_per_second|novel:marginal_word_value_t3|mean_mm,pair,auc_low_margin,0.4642857142857143,0.14046896353321128,0.3333333333333333,0.08888888888888889,0.125,0.21875,0.4642857142857143,novel:comprehension_per_second,novel:marginal_word_value_t3,mean_mm
"pair:disc:diff(clip_mean,read_s)|disc:cond_vt_spread|max",pair,auc_low_margin,0.4642857142857143,0.1252376619108852,0.3333333333333333,0.1111111111111111,0.03125,0.34375,0.4642857142857143,"disc:diff(clip_mean,read_s)",disc:cond_vt_spread,max
pair:disc:spread_x_need(gain_vs_cross)|disc:lex_per_need|abs_diff,pair,auc_low_margin,0.4642857142857143,-0.0702356110381935,0.37777777777777777,0.13333333333333333,0.40625,0.28125,0.4642857142857143,disc:spread_x_need(gain_vs_cross),disc:lex_per_need,abs_diff
"pair:clip_top3|disc:ratio(gain_vs_cross,need_max)|product",pair,auc_low_margin,0.4642857142857143,0.7717329517902703,0.4444444444444444,0.08888888888888889,0.125,0.3125,0.4642857142857143,clip_top3,"disc:ratio(gain_vs_cross,need_max)",product
pair:ensemble_v4_minmax50|novel:saturation_ratio|product,pair,auc_low_margin,0.4642857142857143,0.4854351586947426,0.4444444444444444,0.022222222222222223,0.1875,0.25,0.4642857142857143,ensemble_v4_minmax50,novel:saturation_ratio,product
pair:ensemble_v4_minmax50|novel:saturation_ratio|mean_mm,pair,auc_low_margin,0.4642857142857143,0.6197514132289987,0.4444444444444444,0.044444444444444446,0.1875,0.25,0.4642857142857143,ensemble_v4_minmax50,novel:saturation_ratio,mean_mm
pair:disc:t3_adqa_minus_clip|novel:research_audit_index|max,pair,auc_low_margin,0.4642857142857143,0.0005987326269256462,0.4444444444444444,0.044444444444444446,0.21875,0.140625,0.4642857142857143,disc:t3_adqa_minus_clip,novel:research_audit_index,max
"pair:disc:diff(gain_vs_cross,adqa_norm)|novel:temporal_misalign|abs_diff",pair,auc_low_margin,0.4642857142857143,-0.23132548462703303,0.3111111111111111,0.2222222222222222,0.21875,0.21875,0.4642857142857143,"disc:diff(gain_vs_cross,adqa_norm)",novel:temporal_misalign,abs_diff
pair:disc:clip_spread_x_tier|disc:gain_x_tier|max,pair,auc_low_margin,0.4642857142857143,0.9586807777121719,0.4,0.08888888888888889,0.359375,0.203125,0.4642857142857143,disc:clip_spread_x_tier,disc:gain_x_tier,max
"pair:disc:product(clip_top3,read_s)|novel:research_audit_index|mean_mm",pair,auc_low_margin,0.4642857142857143,0.5505187889961174,0.4444444444444444,0.3333333333333333,0.21875,0.125,0.4642857142857143,"disc:product(clip_top3,read_s)",novel:research_audit_index,mean_mm
"pair:disc:std_ratio(adqa_v4_score,clip_top3)|novel:inversion_mass_adqa|abs_diff",pair,auc_low_margin,0.4642857142857143,0.0,0.12222222222222222,0.3,0.078125,0.359375,0.4642857142857143,"disc:std_ratio(adqa_v4_score,clip_top3)",novel:inversion_mass_adqa,abs_diff
"pair:disc:product(clip_top3,read_s)|disc:product(vt_consistency,clip_norm)|mean_mm",pair,auc_low_margin,0.4642857142857143,0.8810691585019296,0.24444444444444444,0.28888888888888886,0.25,0.3125,0.4642857142857143,"disc:product(clip_top3,read_s)","disc:product(vt_consistency,clip_norm)",mean_mm
pair:disc:cond_story_need|disc:sq(need_std)|harmonic,pair,auc_low_margin,0.4642857142857143,0.5852881428348952,0.3333333333333333,0.2,0.3125,0.34375,0.4642857142857143,disc:cond_story_need,disc:sq(need_std),harmonic
"pair:disc:cond_ext_crit|disc:product(n_ext,need_skew)|abs_diff",pair,auc_low_margin,0.4642857142857143,0.34941008776569166,0.3333333333333333,0.28888888888888886,0.28125,0.40625,0.4642857142857143,disc:cond_ext_crit,"disc:product(n_ext,need_skew)",abs_diff
pair:disc:cond_story_need|novel:comprehension_per_second|max,pair,auc_low_margin,0.4642857142857143,0.46717248496497416,0.26666666666666666,0.2,0.09375,0.40625,0.4642857142857143,disc:cond_story_need,novel:comprehension_per_second,max
"pair:disc:product(clip_top3,read_s)|disc:product(vt_consistency,clip_norm)|product",pair,auc_low_margin,0.4642857142857143,0.9121580849787744,0.24444444444444444,0.26666666666666666,0.21875,0.3125,0.4642857142857143,"disc:product(clip_top3,read_s)","disc:product(vt_consistency,clip_norm)",product
"pair:disc:product(clip_top3,read_s)|disc:product(vt_consistency,clip_norm)|harmonic",pair,auc_low_margin,0.4642857142857143,0.9200267346833025,0.26666666666666666,0.26666666666666666,0.25,0.3125,0.4642857142857143,"disc:product(clip_top3,read_s)","disc:product(vt_consistency,clip_norm)",harmonic
"pair:disc:spread_diff(adqa_v4_score,crit_w)|novel:marginal_word_value_t3|mean_mm",pair,auc_low_margin,0.4642857142857143,0.0,0.28888888888888886,0.28888888888888886,0.3125,0.28125,0.4642857142857143,"disc:spread_diff(adqa_v4_score,crit_w)",novel:marginal_word_value_t3,mean_mm
"pair:disc:crit_slope|disc:diff(need_std,speech_mean)|abs_diff",pair,auc_low_margin,0.4642857142857143,0.27167513690890194,0.4,0.26666666666666666,0.21875,0.09375,0.4642857142857143,disc:crit_slope,"disc:diff(need_std,speech_mean)",abs_diff
"pair:disc:cond_story_need|disc:diff(story_recall,speech_mean)|product",pair,auc_low_margin,0.4642857142857143,0.6807441884856128,0.35555555555555557,0.2,0.21875,0.375,0.4642857142857143,disc:cond_story_need,"disc:diff(story_recall,speech_mean)",product
pair:disc:spread_x_need(adqa_v4_score)|disc:lex_per_need|abs_diff,pair,auc_low_margin,0.4642857142857143,-0.0702356110381935,0.37777777777777777,0.13333333333333333,0.40625,0.28125,0.4642857142857143,disc:spread_x_need(adqa_v4_score),disc:lex_per_need,abs_diff
pair:disc:lex_x_gain|disc:cond_story_need|harmonic,pair,auc_low_margin,0.4642857142857143,0.6949082207916183,0.35555555555555557,0.15555555555555556,0.1875,0.375,0.4642857142857143,disc:lex_x_gain,disc:cond_story_need,harmonic
"pair:disc:product(clip_top3,read_s)|disc:cond_vt_spread|harmonic",pair,auc_low_margin,0.4642857142857143,0.7342097492259103,0.35555555555555557,0.15555555555555556,0.21875,0.3125,0.4642857142857143,"disc:product(clip_top3,read_s)",disc:cond_vt_spread,harmonic
"pair:disc:product(clip_top3,read_s)|disc:cond_vt_spread|product",pair,auc_low_margin,0.4642857142857143,0.7511020031111408,0.3333333333333333,0.17777777777777778,0.21875,0.3125,0.4642857142857143,"disc:product(clip_top3,read_s)",disc:cond_vt_spread,product
pair:novel:false_grounding_gap|novel:saturation_ratio|harmonic,pair,auc_low_margin,0.4642857142857143,0.3129301459416233,0.4222222222222222,0.022222222222222223,0.1875,0.25,0.4642857142857143,novel:false_grounding_gap,novel:saturation_ratio,harmonic
"pair:disc:product(clip_top3,read_s)|disc:gain_x_tier|product",pair,auc_low_margin,0.4642857142857143,0.900052470048731,0.4,0.13333333333333333,0.375,0.28125,0.4642857142857143,"disc:product(clip_top3,read_s)",disc:gain_x_tier,product
"pair:disc:product(clip_top3,read_s)|disc:cond_vt_spread|mean_mm",pair,auc_low_margin,0.4642857142857143,0.7884194165970455,0.3111111111111111,0.24444444444444444,0.28125,0.28125,0.4642857142857143,"disc:product(clip_top3,read_s)",disc:cond_vt_spread,mean_mm
"pair:disc:spread_diff(adqa_v4_score,crit_w)|disc:spread_x_need(clip_top3)|abs_diff",pair,auc_low_margin,0.4642857142857143,0.0,0.24444444444444444,0.4444444444444444,0.34375,0.4375,0.4642857142857143,"disc:spread_diff(adqa_v4_score,crit_w)",disc:spread_x_need(clip_top3),abs_diff
"pair:disc:ratio(clip_norm,need_mean)|disc:spread_x_need(adqa_v4_score)|product",pair,auc_low_margin,0.4642857142857143,0.6779144360824335,0.4222222222222222,0.044444444444444446,0.25,0.28125,0.4642857142857143,"disc:ratio(clip_norm,need_mean)",disc:spread_x_need(adqa_v4_score),product
"pair:disc:gain_x_tier|disc:diff(story_recall,speech_mean)|max",pair,auc_ensemble_violation,0.45555555555555555,0.7325848232724755,0.45555555555555555,0.07777777777777778,0.328125,0.1875,0.36607142857142855,disc:gain_x_tier,"disc:diff(story_recall,speech_mean)",max
"pair:disc:diff(gain_vs_cross,adqa_norm)|novel:saturation_ratio|max",pair,auc_ensemble_violation,0.45555555555555555,-0.7187904152370757,0.45555555555555555,0.1111111111111111,0.234375,0.359375,0.36607142857142855,"disc:diff(gain_vs_cross,adqa_norm)",novel:saturation_ratio,max
pair:disc:gain_x_tier|disc:lex_x_vt|max,pair,auc_ensemble_violation,0.45555555555555555,0.8053656223884916,0.45555555555555555,0.06666666666666667,0.234375,0.203125,0.3482142857142857,disc:gain_x_tier,disc:lex_x_vt,max
pair:disc:adqa_slope|disc:mut_tier_scale_lex_minus_clip|max,pair,auc_ensemble_violation,0.45555555555555555,-0.5803885596770422,0.45555555555555555,0.06666666666666667,0.234375,0.28125,0.36607142857142855,disc:adqa_slope,disc:mut_tier_scale_lex_minus_clip,max
pair:disc:adqa_slope|disc:gain_x_tier|max,pair,auc_ensemble_violation,0.45555555555555555,0.9387018135292173,0.45555555555555555,0.06666666666666667,0.234375,0.28125,0.36607142857142855,disc:adqa_slope,disc:gain_x_tier,max
"pair:disc:diff(gain_vs_cross,adqa_norm)|novel:audio_leakage|harmonic",pair,auc_ensemble_violation,0.45555555555555555,-0.678676627989219,0.45555555555555555,0.1111111111111111,0.234375,0.359375,0.36607142857142855,"disc:diff(gain_vs_cross,adqa_norm)",novel:audio_leakage,harmonic
pair:adqa_v4_score|disc:lex_spread_proxy|max,pair,auc_ensemble_violation,0.45555555555555555,0.6094013454521571,0.45555555555555555,0.06666666666666667,0.234375,0.28125,0.36607142857142855,adqa_v4_score,disc:lex_spread_proxy,max
pair:disc:adqa_slope|novel:audio_leakage|mean_mm,pair,auc_ensemble_violation,0.45555555555555555,0.9367278296518646,0.45555555555555555,0.06666666666666667,0.234375,0.28125,0.36607142857142855,disc:adqa_slope,novel:audio_leakage,mean_mm
"pair:disc:diff(gain_vs_cross,adqa_norm)|novel:audio_leakage|product",pair,auc_ensemble_violation,0.45555555555555555,-0.6789613449982969,0.45555555555555555,0.1111111111111111,0.234375,0.359375,0.36607142857142855,"disc:diff(gain_vs_cross,adqa_norm)",novel:audio_leakage,product
"pair:disc:diff(gain_vs_cross,adqa_norm)|novel:comprehension_per_second|max",pair,auc_ensemble_violation,0.45555555555555555,-0.7067308994395692,0.45555555555555555,0.1111111111111111,0.234375,0.359375,0.36607142857142855,"disc:diff(gain_vs_cross,adqa_norm)",novel:comprehension_per_second,max
pair:adqa_v4_score|disc:mut_ext_scale_peak_over_words|max,pair,auc_ensemble_violation,0.45555555555555555,0.6110399290656635,0.45555555555555555,0.06666666666666667,0.234375,0.28125,0.36607142857142855,adqa_v4_score,disc:mut_ext_scale_peak_over_words,max
