name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin
"triple:clip_top3|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.799178741463419,0.4444444444444444,0.37777777777777777,0.84375,0.3125,0.7142857142857143
triple:disc:spread_x_need(clip_top3)|novel:visual_lexicon_purity|disc:mut_tier_scale_lex_minus_clip|mean_mm,triple,auc_judge_disagree,0.84375,-0.5074814895306229,0.8,0.5777777777777777,0.84375,0.3125,0.6964285714285714
triple:disc:spread_x_need(clip_top3)|clip_top3|novel:inversion_mass_adqa|mean_mm,triple,auc_judge_disagree,0.84375,0.46026000817264967,0.8222222222222222,0.3111111111111111,0.84375,0.28125,0.75
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.84375,0.7178860646952627,0.37777777777777777,0.7111111111111111,0.84375,0.8125,0.7142857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_gt_dispute,0.84375,0.6639455449248509,0.3333333333333333,0.6444444444444445,0.8125,0.84375,0.4642857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.0,0.28888888888888886,0.7333333333333333,0.84375,0.75,0.7857142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.84375,0.7866261957859833,0.4444444444444444,0.7111111111111111,0.84375,0.8125,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.84375,-0.42439559195140425,0.4666666666666667,0.7333333333333333,0.84375,0.65625,0.8392857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.84375,0.0,0.37777777777777777,0.8222222222222222,0.84375,0.8125,0.7321428571428571
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,-0.442327800062027,0.4666666666666667,0.7777777777777778,0.84375,0.65625,0.8392857142857143
"triple:disc:diff(clip_norm,speech_mean)|novel:visual_lexicon_purity|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.84375,0.0902595064317804,0.7777777777777778,0.5777777777777777,0.84375,0.375,0.32142857142857145
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.7346346039654451,0.4666666666666667,0.6666666666666666,0.84375,0.84375,0.44642857142857145
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.7346227922651773,0.4666666666666667,0.6666666666666666,0.84375,0.84375,0.44642857142857145
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.0,0.4666666666666667,0.7777777777777778,0.84375,0.65625,0.8392857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.84375,-0.24746845080691157,0.7111111111111111,0.8,0.84375,0.71875,0.35714285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_gt_dispute,0.84375,0.6210621265419832,0.3333333333333333,0.6444444444444445,0.8125,0.84375,0.4642857142857143
"triple:disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.84375,0.0,0.7111111111111111,0.7555555555555555,0.84375,0.5625,0.75
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.84375,0.7178860646952627,0.37777777777777777,0.7111111111111111,0.84375,0.8125,0.7142857142857143
"triple:disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.5945052733669467,0.4888888888888889,0.8,0.84375,0.8125,0.6785714285714286
"triple:disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.84375,0.11544278393738402,0.6888888888888889,0.4222222222222222,0.84375,0.3125,0.42857142857142855
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.84375,0.7441866365908428,0.37777777777777777,0.7111111111111111,0.84375,0.8125,0.7142857142857143
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.84375,0.0,0.4666666666666667,0.7333333333333333,0.84375,0.65625,0.8392857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_gt_dispute,0.84375,0.6210521408979001,0.3333333333333333,0.6444444444444445,0.8125,0.84375,0.4642857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.7446956787670627,0.4666666666666667,0.6666666666666666,0.84375,0.84375,0.44642857142857145
"triple:disc:spread_diff(clip_top3,crit_w)|clip_top3|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.84375,0.3801628119452016,0.7555555555555555,0.7777777777777778,0.84375,0.5625,0.5892857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.84375,-0.2671941968857234,0.6666666666666666,0.8222222222222222,0.84375,0.78125,0.375
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.84375,0.7364278536089734,0.4222222222222222,0.8,0.84375,0.84375,0.4642857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8392857142857143,0.5224249962894751,0.3111111111111111,0.6888888888888889,0.71875,0.78125,0.8392857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8392857142857143,0.5224249962894751,0.3111111111111111,0.6888888888888889,0.71875,0.78125,0.8392857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,-0.8374341187660809,0.8222222222222222,0.6888888888888889,0.46875,0.75,0.23214285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_critical_miss,0.8222222222222222,0.017932208110622717,0.7777777777777778,0.8222222222222222,0.75,0.71875,0.5
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,-0.8374610489388972,0.8222222222222222,0.6888888888888889,0.46875,0.75,0.23214285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.01016158459601954,0.8222222222222222,0.5333333333333333,0.78125,0.59375,0.6071428571428571
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.3485158031934849,0.8222222222222222,0.4222222222222222,0.46875,0.78125,0.21428571428571427
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_critical_miss,0.8222222222222222,0.08009784014475876,0.7777777777777778,0.8222222222222222,0.75,0.71875,0.5
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_critical_miss,0.8222222222222222,0.017932208110622717,0.7777777777777778,0.8222222222222222,0.75,0.71875,0.5
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,-0.8374341187660809,0.8222222222222222,0.6888888888888889,0.46875,0.75,0.23214285714285715
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.4566735665505252,0.8222222222222222,0.8222222222222222,0.75,0.65625,0.21428571428571427
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.46026000817264967,0.8222222222222222,0.8222222222222222,0.75,0.65625,0.21428571428571427
"triple:clip_top3|disc:diff(adqa_norm,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.8222222222222222,0.6826193887443714,0.4888888888888889,0.8222222222222222,0.75,0.71875,0.8035714285714286
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.01016158459601954,0.8222222222222222,0.5333333333333333,0.78125,0.59375,0.6071428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|mean_mm",triple,auc_ensemble_violation,0.8222222222222222,0.4566735665505252,0.8222222222222222,0.8222222222222222,0.75,0.65625,0.21428571428571427
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.5905673871098415,0.4,0.6888888888888889,0.8125,0.75,0.8214285714285714
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.5923606079209037,0.4,0.6666666666666666,0.8125,0.71875,0.8214285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.5923606079209037,0.4,0.6666666666666666,0.8125,0.71875,0.8214285714285714
"triple:clip_top3|disc:diff(clip_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.6521346349563129,0.3333333333333333,0.7555555555555555,0.78125,0.8125,0.8214285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.6521346349563129,0.4,0.6666666666666666,0.8125,0.71875,0.8214285714285714
"triple:clip_top3|disc:diff(adqa_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.7262544284802201,0.4,0.7111111111111111,0.78125,0.75,0.8214285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8214285714285714,0.586980945487717,0.3111111111111111,0.7111111111111111,0.71875,0.8125,0.8214285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.8125,0.7824420138935045,0.4,0.7111111111111111,0.8125,0.8125,0.6964285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.24599975490472986,0.6444444444444445,0.7555555555555555,0.8125,0.8125,0.39285714285714285
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.2869199429645351,0.6444444444444445,0.7555555555555555,0.8125,0.8125,0.39285714285714285
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.8125,-0.3024565767991699,0.4666666666666667,0.6888888888888889,0.34375,0.8125,0.5
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.8125,-0.32397522653191707,0.4666666666666667,0.6888888888888889,0.34375,0.8125,0.5
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.2925868024865489,0.6888888888888889,0.8,0.8125,0.78125,0.375
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.31500912247660573,0.6888888888888889,0.7777777777777778,0.8125,0.75,0.375
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.8125,0.7824420138935045,0.4,0.7111111111111111,0.8125,0.8125,0.6964285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.2869153297699635,0.6444444444444445,0.7555555555555555,0.8125,0.8125,0.39285714285714285
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.8125,-0.32397522653191707,0.4666666666666667,0.6888888888888889,0.34375,0.8125,0.5
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.8125,0.8374341187660809,0.4,0.7111111111111111,0.8125,0.8125,0.6964285714285714
"triple:clip_top3|disc:diff(clip_norm,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.8125,0.73940471442801,0.37777777777777777,0.4444444444444444,0.8125,0.46875,0.7321428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.8125,-0.3174000835580221,0.4444444444444444,0.8,0.40625,0.8125,0.5535714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.8125,0.7400024546983641,0.3333333333333333,0.7333333333333333,0.8125,0.8125,0.7142857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,-0.31501418737981246,0.6888888888888889,0.7777777777777778,0.8125,0.75,0.375
"triple:disc:diff(adqa_norm,speech_mean)|novel:visual_lexicon_purity|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.8125,0.07651136969051582,0.8,0.4666666666666667,0.8125,0.1875,0.3392857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_low_margin,0.8035714285714286,0.5564961916996584,0.3333333333333333,0.6888888888888889,0.78125,0.78125,0.8035714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8,-0.8338476771439565,0.8,0.7333333333333333,0.46875,0.75,0.23214285714285715
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8,-0.8338744919841267,0.8,0.7333333333333333,0.46875,0.75,0.23214285714285715
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.8,-0.8320812135067416,0.8,0.7333333333333333,0.46875,0.75,0.23214285714285715
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.8,0.10520228758231995,0.8,0.5777777777777777,0.75,0.65625,0.5892857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.8,0.04243955919514043,0.8,0.5555555555555556,0.78125,0.625,0.625
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.78125,-0.5373685030483275,0.6222222222222222,0.6444444444444445,0.34375,0.78125,0.19642857142857142
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.78125,-0.5445588976326448,0.6666666666666666,0.7333333333333333,0.46875,0.78125,0.23214285714285715
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.78125,-0.5415324552251082,0.6222222222222222,0.6444444444444445,0.34375,0.78125,0.19642857142857142
"triple:disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.78125,0.24838504500113034,0.7777777777777778,0.7777777777777778,0.78125,0.71875,0.48214285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_gt_dispute,0.78125,-0.537385783723104,0.6222222222222222,0.6444444444444445,0.34375,0.78125,0.19642857142857142
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|clip_top3|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.7777777777777778,0.561278113862491,0.6666666666666666,0.7777777777777778,0.6875,0.6875,0.4642857142857143
triple:clip_top3|novel:visual_lexicon_purity|disc:mut_tier_scale_lex_minus_clip|mean_mm,triple,auc_ensemble_violation,0.7777777777777778,0.06037176730576316,0.7777777777777778,0.4444444444444444,0.59375,0.3125,0.35714285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|clip_top3|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.5074814895306229,0.6222222222222222,0.6888888888888889,0.5625,0.75,0.4642857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.41187947043723105,0.6666666666666666,0.6,0.5,0.75,0.16071428571428573
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.5074814895306229,0.6222222222222222,0.6888888888888889,0.5625,0.75,0.4642857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.4094520851925521,0.6666666666666666,0.6,0.5,0.75,0.16071428571428573
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.5762216206213433,0.6222222222222222,0.6888888888888889,0.5625,0.75,0.4642857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.75,0.4094520851925521,0.6666666666666666,0.6,0.5,0.75,0.16071428571428573
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_gt_dispute,0.71875,0.4901470216903543,0.6666666666666666,0.7111111111111111,0.625,0.71875,0.19642857142857142
