video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
jeweRSnAJeo_000050_000060,Film & Animation,tier3_va11y,3,"In a dimly lit room, a woman sits at a table with a magazine open in front of her. A candle flickers nearby, casting a warm glow. She carefully tears a page from the magazine, her movements deliberate and focused.",claude-haiku-4-5-20251001,B,1,1.0,yes,"dimly lit room, sits at a table","Explicitly states table, indoor setting, and dim lighting."
jeweRSnAJeo_000050_000060,Film & Animation,tier3_va11y,3,"In a dimly lit room, a woman sits at a table with a magazine open in front of her. A candle flickers nearby, casting a warm glow. She carefully tears a page from the magazine, her movements deliberate and focused.",claude-haiku-4-5-20251001,B,2,0.5,partial,A candle flickers nearby,Mentions candle but no jar or Yankee Candle label identified.
jeweRSnAJeo_000050_000060,Film & Animation,tier3_va11y,3,"In a dimly lit room, a woman sits at a table with a magazine open in front of her. A candle flickers nearby, casting a warm glow. She carefully tears a page from the magazine, her movements deliberate and focused.",claude-haiku-4-5-20251001,B,3,1.0,yes,sits at a table with a magazine open in front of her,Clearly states seated position at table with magazine in front.
jeweRSnAJeo_000050_000060,Film & Animation,tier3_va11y,3,"In a dimly lit room, a woman sits at a table with a magazine open in front of her. A candle flickers nearby, casting a warm glow. She carefully tears a page from the magazine, her movements deliberate and focused.",claude-haiku-4-5-20251001,B,4,0.0,no,,No description of open spread or number of visible pages.
jeweRSnAJeo_000050_000060,Film & Animation,tier2_vatex_long,2,"The woman is sitting alone at her kitchen table, ripping pages out of a magazine while burning a yankee candle.",claude-haiku-4-5-20251001,C,0,0.5,partial,ripping pages out of a magazine,"Describes tearing/ripping, not reading or turning pages."
jeweRSnAJeo_000050_000060,Film & Animation,tier2_vatex_long,2,"The woman is sitting alone at her kitchen table, ripping pages out of a magazine while burning a yankee candle.",claude-haiku-4-5-20251001,C,1,1.0,yes,sitting alone at her kitchen table,"Explicitly states table, indoor kitchen setting, and context implies lighting."
jeweRSnAJeo_000050_000060,Film & Animation,tier2_vatex_long,2,"The woman is sitting alone at her kitchen table, ripping pages out of a magazine while burning a yankee candle.",claude-haiku-4-5-20251001,C,2,1.0,yes,burning a yankee candle,"Directly names Yankee Candle, identifying the specific object on table."
jeweRSnAJeo_000050_000060,Film & Animation,tier2_vatex_long,2,"The woman is sitting alone at her kitchen table, ripping pages out of a magazine while burning a yankee candle.",claude-haiku-4-5-20251001,C,3,0.5,partial,sitting alone at her kitchen table,States seated position but no mention of leaning or posture over pages.
jeweRSnAJeo_000050_000060,Film & Animation,tier2_vatex_long,2,"The woman is sitting alone at her kitchen table, ripping pages out of a magazine while burning a yankee candle.",claude-haiku-4-5-20251001,C,4,0.0,no,,No description of open pages or magazine spread.
jeweRSnAJeo_000050_000060,Film & Animation,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,skier navigates a snowy hill,"Describes skiing, completely unrelated to magazine reading."
jeweRSnAJeo_000050_000060,Film & Animation,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"At night, a skier navigates a snowy hill","Describes outdoor skiing, contradicts indoor table setting."
jeweRSnAJeo_000050_000060,Film & Animation,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,,No mention of table objects or candle.
jeweRSnAJeo_000050_000060,Film & Animation,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,skier navigates a snowy hill,"Describes skiing position, unrelated to seated table activity."
jeweRSnAJeo_000050_000060,Film & Animation,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,,No mention of magazine or pages.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier3_va11y,3,"In a garage filled with various vacuum cleaners, a person in jeans is using a red vacuum to clean a carpeted floor. The person is barefoot, moving the vacuum back and forth across the dark carpet. The garage is lined with other vacuums, suggesting a collection or repair shop setting.",claude-haiku-4-5-20251001,A,0,0.0,no,person in jeans is using a red vacuum to clean a carpeted floor,"Describes using vacuum, not lifting/picking up red suitcase."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier3_va11y,3,"In a garage filled with various vacuum cleaners, a person in jeans is using a red vacuum to clean a carpeted floor. The person is barefoot, moving the vacuum back and forth across the dark carpet. The garage is lined with other vacuums, suggesting a collection or repair shop setting.",claude-haiku-4-5-20251001,A,1,1.0,yes,In a garage filled with various vacuum cleaners,Clearly identifies garage setting with storage equipment.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier3_va11y,3,"In a garage filled with various vacuum cleaners, a person in jeans is using a red vacuum to clean a carpeted floor. The person is barefoot, moving the vacuum back and forth across the dark carpet. The garage is lined with other vacuums, suggesting a collection or repair shop setting.",claude-haiku-4-5-20251001,A,2,0.0,no,red vacuum,"Red object is vacuum, not suitcase/luggage."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier3_va11y,3,"In a garage filled with various vacuum cleaners, a person in jeans is using a red vacuum to clean a carpeted floor. The person is barefoot, moving the vacuum back and forth across the dark carpet. The garage is lined with other vacuums, suggesting a collection or repair shop setting.",claude-haiku-4-5-20251001,A,3,0.5,partial,garage filled with various vacuum cleaners,"Names vacuums but misses carpet machines, tools, shelving details."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier3_va11y,3,"In a garage filled with various vacuum cleaners, a person in jeans is using a red vacuum to clean a carpeted floor. The person is barefoot, moving the vacuum back and forth across the dark carpet. The garage is lined with other vacuums, suggesting a collection or repair shop setting.",claude-haiku-4-5-20251001,A,4,1.0,yes,The person is barefoot,Directly states person is barefoot.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier1_vatex_short,1,A person is using a vacuum cleaner to clean a floor.,claude-haiku-4-5-20251001,B,0,0.0,no,A person is using a vacuum cleaner to clean a floor,Too generic; does not address red object or lifting action.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier1_vatex_short,1,A person is using a vacuum cleaner to clean a floor.,claude-haiku-4-5-20251001,B,1,0.0,no,,No location information provided.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier1_vatex_short,1,A person is using a vacuum cleaner to clean a floor.,claude-haiku-4-5-20251001,B,2,0.0,no,,No color or object identification.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier1_vatex_short,1,A person is using a vacuum cleaner to clean a floor.,claude-haiku-4-5-20251001,B,3,0.0,no,,No details about storage items or equipment.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier1_vatex_short,1,A person is using a vacuum cleaner to clean a floor.,claude-haiku-4-5-20251001,B,4,0.0,no,,No information about footwear or feet.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier2_vatex_long,2,A man in a shop where he uses a vacuum to sweep and clean the floor next to other vaccums,claude-haiku-4-5-20251001,C,0,0.0,no,uses a vacuum to sweep and clean the floor,"Describes vacuuming, not lifting/picking up red suitcase."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier2_vatex_long,2,A man in a shop where he uses a vacuum to sweep and clean the floor next to other vaccums,claude-haiku-4-5-20251001,C,1,0.5,partial,in a shop,"Names shop but lacks garage-specific details like door, concrete."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier2_vatex_long,2,A man in a shop where he uses a vacuum to sweep and clean the floor next to other vaccums,claude-haiku-4-5-20251001,C,2,0.0,no,,No color information provided.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier2_vatex_long,2,A man in a shop where he uses a vacuum to sweep and clean the floor next to other vaccums,claude-haiku-4-5-20251001,C,3,0.5,partial,next to other vaccums,"Mentions vacuums but misses carpet machines, tools, shelving."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier2_vatex_long,2,A man in a shop where he uses a vacuum to sweep and clean the floor next to other vaccums,claude-haiku-4-5-20251001,C,4,0.0,no,,No information about footwear.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,a skier navigates a snowy hill,"Completely different scene; skiing, not luggage handling."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"At night, a skier navigates a snowy hill","Describes ski slope, not garage or storage area."
crjesEwF0Ks_000197_000207,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,,No luggage or red objects mentioned.
crjesEwF0Ks_000197_000207,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,flexible poles in a slalom course,"Describes ski equipment, not storage area items."
